;3;30;f;1
;3;35;f;2
;3;99;f;3
;5;25;f;2
;5;30;f;2
;5;35;f;3
;5;99;f;4
;5;25;t;1
;5;30;t;2
;5;35;t;3
;5;99;t;4
;99;25;t;2
;99;30;t;3
;99;99;f;4
rrfb;3;30;f;1
rrfb;3;35;f;2
rrfb;3;99;f;3
rrfb;5;25;f;2
rrfb;5;30;f;2
rrfb;5;35;f;2
rrfb;5;99;f;3
rrfb;5;25;t;1
rrfb;5;30;t;2
rrfb;5;35;t;2
rrfb;5;99;t;3
rrfb;99;25;t;2
rrfb;99;30;t;3
rrfb;99;99;f;4
signal;99;99;f;1
hawk;99;99;f;1
four way stop;99;99;f;1
